conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1915985584386150709,Sat Apr 26 04:25:35 +0000 2025,0,Kenapeee siiii ngurusin cwk childfree/blm nikah. Biarin aje apeee. Emg luuu di susahin ape,1915985584386150709,,,in,+62,0,0,0,https://x.com/wordyfangs/status/1915985584386150709,62202652,wordyfangs
1915977567393513958,Sat Apr 26 03:53:43 +0000 2025,4,bingung dah knp pada salty banget si kalo cewe cewe decide buat ga nikah atau childfree KYK . what bother you so much istg,1915977567393513958,,,in,19 • he/him,0,0,1,https://x.com/abayisasi/status/1915977567393513958,1513816812521107457,abayisasi
1915973576458436927,Sat Apr 26 03:49:06 +0000 2025,0,@damndem16 Gua kalo (jangan sampe) gagal kabur ke luar negeri kepikiran childfree karena kasian sama anak di masa depan lol,1915976404141044162,,damndem16,in,,0,1,0,https://x.com/Immamess__/status/1915976404141044162,453742746,Immamess__
1914597564348801069,Sat Apr 26 03:48:05 +0000 2025,0,@belontidur @ptrbrmnty nenek gw noh anak sampe 6 usia udah 70 tahun tapi masih ngurusin anak yg lagi pada sakit an ngurusin cucu yang gamau dirawat ortu sendiri dan nafkahin anaknya yg lain yg masih pengangguran indah banget ya kehidupan cewek yg gak childfree? ,1915976148930203716,,belontidur,in,,0,0,0,https://x.com/neitherofboth/status/1915976148930203716,907908717818998784,neitherofboth
1915338986790523029,Sat Apr 26 03:32:52 +0000 2025,0,@floatinbloom Child free itu bagus! Untuk mengurangi populasi orang pintar di negara ini! Sharusnya yg childfree itu org2 tolol,1915972318456910270,,floatinbloom,in,"Mataram Baru, Indonesia",0,0,0,https://x.com/romeo_irama/status/1915972318456910270,154701592,romeo_irama
1915723780405555556,Sat Apr 26 03:07:47 +0000 2025,2,@ucihaobitoreal @naugthv @worksfess Kasian anakmu kelak. Cuma bakal jadi sapi perah yg kasih sayangnya diukur dari sebanyak apa materi yang diberi. Lo mending childfree aja deh kata gue,1915966008030073154,,ucihaobitoreal,in,,0,0,0,https://x.com/broojsh/status/1915966008030073154,1558130684933185536,broojsh
1915407855110545867,Sat Apr 26 03:02:03 +0000 2025,0,@yumeji_s @roadtedberrye @drearystar_ Childfree ini udah bahasan lama dr th kemarin masalahnya banyak yg nyinyirin yg punya anak banyak. Itu yg bikin banyak dikomenin. Childfree tenggelam timbullah femi eh skrg timbul lagi,1915964562509336751,,yumeji_s,in,"Ngawi, Indonesia",0,2,0,https://x.com/viersy/status/1915964562509336751,78216313,viersy
1914877254917840954,Sat Apr 26 02:57:15 +0000 2025,702,@Ritzhy1 @HannieHonHon @wartegbarokah_ @tubbirfess lu ngatain cewek mesin penghasil bayi dan lu masih heran kenapa cewe milih untuk childfree/ga nikah? lu kalo mau cewe2 berhenti childfree ya benerin dulu attitude lu jadi cowo yang diidamkan cewe bukannya malah ngata2in dan compare sama boti jir.,1915963357615821249,,Ritzhy1,in,they/she | 18,0,4,41,https://x.com/yumeji_s/status/1915963357615821249,1141908789118951424,yumeji_s
1915338986790523029,Sat Apr 26 02:50:05 +0000 2025,0,@floatinbloom padahal klo childfree bs nabung lebih banyak trs duitnya bisa buat bayar panti jompo di swiss ini gw sih klo ada yg gak setuju gw ga peduli wkwkw,1915961553465344452,,floatinbloom,in,,0,0,0,https://x.com/sunflowersmine9/status/1915961553465344452,1451073234326020098,sunflowersmine9
1915613993928188209,Sat Apr 26 02:44:50 +0000 2025,0,@thumbprintco Saya punya anak cew. Idem. Saya arahkan childfree. Parenting is not for everyone. Apalagi single parenting.,1915960232863535120,,thumbprintco,in,,0,0,0,https://x.com/mathkkot/status/1915960232863535120,1892456241647276038,mathkkot
1915338986790523029,Sat Apr 26 02:25:06 +0000 2025,0,@floatinbloom ada yang childfree tapi banyak juga yang dibuang anaknya. kebetulan ramadhan kemarin ke panti jompo,1915955263410213291,,floatinbloom,in,"Purwakarta, Indonesia",0,0,0,https://x.com/ShidiqSD/status/1915955263410213291,1044074899,ShidiqSD
1915407855110545867,Sat Apr 26 02:22:51 +0000 2025,2,@roadtedberrye @drearystar_ siapa yang ga suka? orang yang childfree mah ya pilih jalan itu buat diri sendiri. gua ga pernah tuh liat kaum childfree koar2 ke orang yg punya anak? justru yg banyak ya orang2 kek lu. ngurusin idup orang lain padahal apa coba ngaruhnya ke lu?,1915954697011429603,,roadtedberrye,in,they/she | 18,0,1,0,https://x.com/yumeji_s/status/1915954697011429603,1141908789118951424,yumeji_s
1915949098844500001,Sat Apr 26 02:00:36 +0000 2025,2,ga paham sama cowo yg selalu pressed tiap liat ada cewe yg childfree kalo itu ga sesuai sama ideologi lu YA LU CARI LAH YANG MAU BERANAK kenapa memaksa yg ga mau? harusnya topik ini udah ga perlu jadi perdebatan lagi but oh god forbid women to have their own choice,1915949098844500001,,,in,,0,0,2,https://x.com/mysticvbe/status/1915949098844500001,1516317869210218501,mysticvbe
1915933828247654811,Sat Apr 26 00:59:55 +0000 2025,0,perempuan yang childfree kok kalian yang heboh,1915933828247654811,,,in,kasur,0,0,0,https://x.com/dimsumhyentai/status/1915933828247654811,1788074784901013504,dimsumhyentai
1915933366203125999,Sat Apr 26 00:58:05 +0000 2025,0,Senior engineer(bukan kerjaan it) aja di SG ga nyampe segitu sebulannya... singapur itu kayanya di desain buat hidup sendiri atau yang mau childfree atau anak istri di kampung.,1915933366203125999,,,in,"your mind, hopefully",0,0,0,https://x.com/Apramdit/status/1915933366203125999,536821740,Apramdit
1915930600365789408,Sat Apr 26 00:47:06 +0000 2025,0,Make sense juga ga justru yg childfree ga keliatan batang hidungnya. Mungkin dia lagi di rumahnya gardening dan menikmati hasil jerih payahnya ?,1915930600365789408,,,in,,0,0,0,https://x.com/Nyctoffeinee/status/1915930600365789408,1812875018927550464,Nyctoffeinee
1915407855110545867,Sat Apr 26 00:34:15 +0000 2025,0,@drearystar_ iya jir kmrn jg diceramahin kasi berkata aneh sm org2 yg childfree,1915927369287930330,,drearystar_,in,,0,0,0,https://x.com/apriliannaaa/status/1915927369287930330,745110672,apriliannaaa
1915925239890121051,Sat Apr 26 00:25:48 +0000 2025,0,Kenapa tiap ada bahasan childfree tuh yg marah2 ga jelas kaum prianya sihh anehh banget,1915925239890121051,,,in,,0,0,0,https://x.com/cheeonsaa/status/1915925239890121051,249055602,cheeonsaa
1914597564348801069,Sat Apr 26 00:24:04 +0000 2025,0,@onnoh_ @belontidur @ptrbrmnty Dikira memilih childfree itu ngikutin trend apa Menurutku sebenarnya dr dulu juga banyak Cuma ngga keliatan aja Sekarang keliatan karena sosmed,1915924804424941956,,onnoh_,in,Indonesia,0,1,0,https://x.com/RedV157/status/1915924804424941956,2393937331,RedV157
1915921944517767375,Sat Apr 26 00:12:42 +0000 2025,0,Gak usah khawatirin cewek yg mau childfree cewek tuh bisa aja hidup tanpa cowok tapi kebanyakan cowok gk bisa hidup tanpa cewek. Kalo istri meninggal kebanyakan juga nikah lagi,1915921944517767375,,,in,,0,0,0,https://x.com/kyualauwu2/status/1915921944517767375,1270881097463631872,kyualauwu2
1915921638216065182,Sat Apr 26 00:11:29 +0000 2025,0,Gw bngung dh sma org2 yg ngeributin org2 yg mw childfree. Lah dy childfree jg ga akan mnta diurusin sma u kan (?) Yah yaudah gt hargai aja keputusan tiap org ‍️ Seakan2 smw yg childfree udh psti iduo tuanya nelangsa. Emg yg ga childfree udh psti idup tuanya senang? ,1915921638216065182,,,in,,0,0,0,https://x.com/betteryear99/status/1915921638216065182,1603578256656957445,betteryear99
1915770365240070180,Fri Apr 25 14:10:23 +0000 2025,0,Ga cuma cowo kadang cewe juga begitu.. heran kenapa ada yg kesel sama org yg mau childfree atau ga mau nikah? Emangnya ngurangin duit kalian? ,1915770365240070180,,,in,xavier's ,0,0,0,https://x.com/umkiyoo/status/1915770365240070180,1313681374482624517,umkiyoo
1915769823381831969,Fri Apr 25 14:08:13 +0000 2025,0,Spesies ajaib yg suka butthurt repot sampe bawa Ai utk mendukung statement jeleknya terhadap perempuan yg gamau nikah dan childfree needs to be studied,1915769823381831969,,,in,xavier's ,0,0,0,https://x.com/umkiyoo/status/1915769823381831969,1313681374482624517,umkiyoo
1914597564348801069,Fri Apr 25 14:03:09 +0000 2025,0,@belontidur @ptrbrmnty Cowok lagi kena wkk mayoritas komentator perempuan childfree ya perempuan itu sendiri kok.,1915768547231535322,,belontidur,in,,0,0,0,https://x.com/mrbudimn/status/1915768547231535322,1103083631252107264,mrbudimn
1915338986790523029,Fri Apr 25 13:49:15 +0000 2025,0,@floatinbloom iya. mrk terlantar krn di masa tuanya dibuat childfree oleh anak2nya.,1915765046799470685,,floatinbloom,in,Medan Merdeka Timur,0,0,0,https://x.com/roymz_13/status/1915765046799470685,153369068,roymz_13
1914597564348801069,Fri Apr 25 13:47:12 +0000 2025,9,@belontidur @ptrbrmnty Sini temani tetanggaku mau ga?? Dia punya anak 7 semuanya merantau udah tua renta tuh di rumah sendirian. Siniii temani dia.... Dia gak childfree lohhh ,1915764531588116983,,belontidur,in,,0,0,2,https://x.com/novitarsip/status/1915764531588116983,1831569029859045376,novitarsip
1915760987313000830,Fri Apr 25 13:33:07 +0000 2025,1,Bisa bikin momen begini malah ada yg memilih childfree...,1915760987313000830,,,in,,0,0,0,https://x.com/fajartaufiqrr/status/1915760987313000830,289111046,fajartaufiqrr
1915760135978336685,Fri Apr 25 13:29:44 +0000 2025,4,Cowo cowo yang kaya gini. Kalian tuh sadar ngga sih kalau omongan dan kelakuan kalian malah bikin kita yang ngga mau nikah dan childfree makin yakin sama pilihan kita??? Bodo amat gue kesepian pas tua mending kesepian daripada gue hidup sama cowo tolol sampe tua,1915760135978336685,,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/insubtantial/status/1915760135978336685,891244608935534593,insubtantial
1915737672825684127,Fri Apr 25 13:28:18 +0000 2025,0,@UTDMaliq Mayoritas orang Indon kek gitu. Kapasitas otak cuma sebatas nikah dan punya anak. Padahal ada juga yang ga mau nikah dan childfree lol,1915759776799367252,,UTDMaliq,in,,0,1,0,https://x.com/match_alattetea/status/1915759776799367252,1425822131544236045,match_alattetea
1915338986790523029,Fri Apr 25 13:25:52 +0000 2025,0,@floatinbloom Tapi minimal dikunjungi anak wkwkwk. Jangan childfree have a kids hidup sekali membesarkan anak hanya sekali liat mereka sehat dan bahagia dgn dibikin kita sendiri itu bikin bahagia walau kita melihatnya dari dunia lain.,1915759164313551277,,abang_aul,in,South East Asia,0,0,0,https://x.com/abang_aul/status/1915759164313551277,1788131271740399616,abang_aul
1915338986790523029,Fri Apr 25 13:21:19 +0000 2025,0,@floatinbloom Hmm perbandingan nya udah ngga fair dari awal emng perbandingan orangtua yg childfree sama nggga brpa banding brpa? Kok bisa banding2in rata2 lansia yg terlantar itu lebih banyak dari yg ngga childfree?,1915758018933014564,,floatinbloom,in,Jakarta Capital Region,0,0,0,https://x.com/envdts/status/1915758018933014564,1246790184911298560,envdts
1915756355245535239,Fri Apr 25 13:14:42 +0000 2025,1,tiap ada diskursus childfree aku tambah 20rb ke celengan,1915756355245535239,,,in,"Badung, Bali",0,0,0,https://x.com/kinderjol/status/1915756355245535239,487439890,kinderjol
1915750105560527336,Fri Apr 25 13:14:37 +0000 2025,0,Perempuan nikah &amp; melahirkan 30+ dihujat gmn yg gak nikah? Gmn yg childfree? Kocag bgt +62 Malu wey sm negara maju cm debatin gituan doang sedari primitif Negara lu udah mau runtuh ini rupiah makin merosot,1915756331031556322,,Aidachoirunnisa,in,"Bekasi, Indonesia",1,1,0,https://x.com/Aidachoirunnisa/status/1915756331031556322,512717187,Aidachoirunnisa
1915338986790523029,Fri Apr 25 13:12:30 +0000 2025,0,@floatinbloom Aku ga kebayang aja kalo banyak kaum papa childfree kayak gini tinggal nya di indo yang punya keturunan aja bisa gadianggep ama keluarga apalagi yg gapunya. Mana negara juga bodoamat kan kalo disini.,1915755801076961726,,scopioaf23,in,,0,0,0,https://x.com/scopioaf23/status/1915755801076961726,1870074811042742272,scopioaf23
1915338986790523029,Fri Apr 25 13:08:43 +0000 2025,0,@floatinbloom Ya Mba gapapa itu pilihan kok. Soalnya kalo cerita saya justru beda malah kasihan. Ada opa mid 60 childfree tinggal nya di belgia. Setiap tahun ke indo cuma mau liat adek2 nya ponakan nya gaada yg mau nampung (kayaknya karena beda kultur) chat atau telfon aja gadibales-,1915754849884668153,,floatinbloom,in,,0,1,0,https://x.com/scopioaf23/status/1915754849884668153,1870074811042742272,scopioaf23
1914597564348801069,Fri Apr 25 12:59:08 +0000 2025,0,@belontidur @ptrbrmnty Pernah liat nenek nenek sendirian periksa di RS hanya di temani tukang becak itupun setelah alot negosiasi masalah tarif dibantu orang sekitar. Mikir lagi kalo mau childfree.,1915752435978486060,,belontidur,in,Laugh tale,0,1,0,https://x.com/Rohmat661881/status/1915752435978486060,1711847359381196800,Rohmat661881
1915752225856508132,Fri Apr 25 12:58:18 +0000 2025,0,katakanlah gini punya anak &gt; berakhir di panti jompo childfree &gt; berakhir di panti jompo kesimpulan: punya anak aja berakhir di panti jompo apalahi engga punya (?????) ayooo dipelajari lagi materi subtes penalaran umumnya ,1915752225856508132,,,in,,0,0,0,https://x.com/calicoour/status/1915752225856508132,1737450733098954752,calicoour
1915750568150307038,Fri Apr 25 12:51:43 +0000 2025,0,Nenek ku anak nya 9 semua gk ada yg mau urus nenek ku cuman ayah ku yg mau ngurus kalau ayah ku minta gantian semua pada alasan sibuk kerja wkwkw hal kyak gini makin buat aku tekad untuk childfree,1915750568150307038,,,in,,0,0,0,https://x.com/teasuh797/status/1915750568150307038,1515552334109106179,teasuh797
1914597564348801069,Fri Apr 25 12:51:24 +0000 2025,0,@belontidur @ptrbrmnty Mudah-mudahan gw bisa mengerti keinginan perempuan-perempuan yang ingin selibat meskipun sedang ingin punya pasangan karena sekarang gw juga lagi anti menikah jadi rasanya santai aja lihat perempuan ingin childfree,1915750490047922414,,belontidur,in,Indonesia,0,0,0,https://x.com/PoopalineWorm/status/1915750490047922414,1829101907908145154,PoopalineWorm
1915750232547332267,Fri Apr 25 12:50:23 +0000 2025,1,Aku pengen punya anak dan menikah tp gak nemu yg cocok. This is funny tho people thinking kalo aku standar tinggi but I just wany bare minimum? Like what? Jadi kalo belom nemu jodoh yaudah childfree aja,1915750232547332267,,,in,Your tiny space of heart,0,0,0,https://x.com/twoteehands/status/1915750232547332267,1011873198827233280,twoteehands
1915407422564475076,Fri Apr 25 12:41:55 +0000 2025,1,@Homo_sapiens21 Lansia dimasukin ke panti wredha dan gak dijenguk anak anak-nya kok yang disalahkan normies. Logikanya amburadul. Taro lansia ke panti sosial itu terikat dengan budaya. Bukan budaya ketimuran tapi budaya barat. Budaya yang sama mempromosikan feminism childfree &amp; lgbt ‍️,1915748103535165779,,Homo_sapiens21,in,,0,0,0,https://x.com/belontidur/status/1915748103535165779,77655483,belontidur
1915742318482563401,Fri Apr 25 12:18:56 +0000 2025,0,Iya yak padahal yang nakut nakutin cewek buat nikah ya kebanyakan cowok itu sendiri. Kok malah kelabakan kalo ada cewe memilih childfree manggg bodokkk!!!,1915742318482563401,,,in,"Midgar, Sector 5",0,1,0,https://x.com/dikaretin2warna/status/1915742318482563401,737528446339809280,dikaretin2warna
1915741002796617920,Fri Apr 25 12:15:43 +0000 2025,0,@rukiitachan2 huft jadi ini alasan mereka childfree,1915741511460831578,,rukiitachan2,in,Babytiny/🇮🇩🇩🇪/25+,0,1,0,https://x.com/choisanified/status/1915741511460831578,1681208553900584960,choisanified
1915432138658517303,Fri Apr 25 12:12:24 +0000 2025,0,@itsbryl @expecsting Mereka gak akan jadi ibu soalnya childfree ,1915740675418513497,,itsbryl,in,,0,0,0,https://x.com/Hayedayy/status/1915740675418513497,1110385045632475136,Hayedayy
1915338986790523029,Fri Apr 25 12:12:20 +0000 2025,0,@floatinbloom justru yang childfree lebih banyak temen temennya dan lebih happy :)),1915740659564396892,,floatinbloom,in,,0,0,0,https://x.com/yourpannn/status/1915740659564396892,1007153123784196100,yourpannn
1915338986790523029,Fri Apr 25 12:11:06 +0000 2025,0,@westeugenee @floatinbloom Hah. Op menyalahkan orang-orang non-childfree atas terlantarnya lansia di panti sosial. Jawaban gue masuk akal dong. Lagian yang bakal depopulasi kan orang-orang childfree ini. Sedangkan normies bakal tetep survive lewat generasi berikutnya.,1915740348795785536,,westeugenee,in,,0,1,0,https://x.com/belontidur/status/1915740348795785536,77655483,belontidur
1915618213452550177,Fri Apr 25 12:10:02 +0000 2025,0,@cadoize3 Ini murid² sekolah negri kah? Liat ginian ide cHildfree ga buruk² amat,1915740078892257417,,cadoize3,in,,0,0,1,https://x.com/bedazzled_mr/status/1915740078892257417,1627358354380320769,bedazzled_mr
1915738621497266596,Fri Apr 25 12:04:14 +0000 2025,0,mau childfree silakan mau beranak banyak juga monggo. yang koar-koar childfree habis nikah langung cus ndung punya anak juga ada.,1915738621497266596,,,in,,0,0,0,https://x.com/1993mant/status/1915738621497266596,1870302478731972608,1993mant
1915734986357092806,Fri Apr 25 11:49:48 +0000 2025,0,setelah tahu susahnya merawat anak gw memilih childfree thanks,1915734986357092806,,,in,,0,0,0,https://x.com/giselleanimee/status/1915734986357092806,1688237192932659201,giselleanimee
1915733009594028377,Fri Apr 25 11:41:56 +0000 2025,0,Fenomena panti sosial ini menarik. Tp banyak orang lupa satu faktor Duitnya. Kmu childfree? Bsa sih hidup di panti selagi ada duitnya. Klw g ada duitnya gmn? Apakah ada jaminan kalau di masa tua kamu psti berduit buat afford itu? Childfree di ekonomi kek gini emng bgus. Tp--,1915733009594028377,,,in,"Depok, Jawa Barat",0,1,0,https://x.com/Pietroz14/status/1915733009594028377,1567812723467251713,Pietroz14
1915338986790523029,Fri Apr 25 11:39:58 +0000 2025,12,@FruitLover2345 @floatinbloom @rap_topan2599 itu maksudnya widespread penggunaan kata childfree nya bukan tindakannya ‍️,1915732512103436417,,FruitLover2345,in,,0,1,0,https://x.com/mintchipbingb/status/1915732512103436417,1740446580358955009,mintchipbingb
1915592645893669283,Fri Apr 25 11:24:46 +0000 2025,0,@buku_sherry aku pernah magang di panti jompo satupun dari mereka gada yang childfree,1915728686978154937,,buku_sherry,in,21++ — a safe space ,0,0,0,https://x.com/chuyanation/status/1915728686978154937,1797106503264169985,chuyanation
1915727718110396430,Fri Apr 25 11:20:55 +0000 2025,0,Ga capek apa ya orang nyenggol keputusan cewe yg g mau nikah dan childfree? Diliat dari sisi mana pun mereka tuh ga merugikan siapa jir kocak dah lu,1915727718110396430,,,in,yapping space,0,0,0,https://x.com/browniecatty/status/1915727718110396430,1835260931070427136,browniecatty
